number,values_0,values_1,datetime_start,datetime_complete,duration,params_cluster_selection_epsilon,params_min_cluster_size,params_min_dist,params_min_samples,params_n_components,params_n_neighbors,user_attrs_ccc_score,user_attrs_dbcv_score,user_attrs_n_clusters,user_attrs_outlier_ratio,system_attrs_NSGAIISampler:generation,state
246,0.7779458300109655,0.4712823716967355,2025-12-22 20:22:57.482011,2025-12-22 20:23:07.620987,0 days 00:00:10.138976,0.24,44,0.01,14,13,11,0.7779458300109655,0.4712823716967355,11,0.0890547263681592,4,COMPLETE
247,0.43689831217550446,0.43315839235336845,2025-12-22 20:23:07.622156,2025-12-22 20:23:18.396013,0 days 00:00:10.773857,0.05,6,0.25,1,10,12,0.43689831217550446,0.43315839235336845,108,0.15970149253731344,4,COMPLETE
248,0.0,0.9564483541343427,2025-12-22 20:23:18.397270,2025-12-22 20:23:30.413200,0 days 00:00:12.015930,0.18,38,0.05,10,12,44,0.0,0.9564483541343427,2,0.0,4,COMPLETE
249,0.601682670109952,0.49574932164446844,2025-12-22 20:23:30.414648,2025-12-22 20:23:39.212790,0 days 00:00:08.798142,0.06,20,0.08,8,7,4,0.601682670109952,0.49574932164446844,27,0.16666666666666666,4,COMPLETE
250,0.0,0.8835536571762134,2025-12-22 20:23:39.214199,2025-12-22 20:23:49.137295,0 days 00:00:09.923096,0.27,44,0.01,14,7,11,0.0,0.8835536571762134,2,0.0,5,COMPLETE
251,0.432205432169679,0.6115728077051173,2025-12-22 20:23:49.138806,2025-12-22 20:23:58.184902,0 days 00:00:09.046096,0.06,2,0.12,8,2,4,0.432205432169679,0.6115728077051173,88,0.21542288557213932,5,COMPLETE
252,0.0,0.9521392361662038,2025-12-22 20:23:58.186332,2025-12-22 20:24:09.769123,0 days 00:00:11.582791,0.04,44,0.03,7,13,28,0.0,0.9521392361662038,2,0.0,5,COMPLETE
253,0.9989156913790005,0.9235197333096083,2025-12-22 20:24:09.770550,2025-12-22 20:24:21.018472,0 days 00:00:11.247922,0.16,6,0.01,18,5,50,0.9989156913790005,0.9235197333096083,3,0.0029850746268656717,5,COMPLETE
254,0.6476814023775623,0.4686076051461972,2025-12-22 20:24:21.019968,2025-12-22 20:24:29.811461,0 days 00:00:08.791493,0.02,20,0.11,8,7,4,0.6476814023775623,0.4686076051461972,21,0.13880597014925372,5,COMPLETE
255,0.6627166111561849,0.4298065634267075,2025-12-22 20:24:29.812858,2025-12-22 20:24:39.229808,0 days 00:00:09.416950,0.26,39,0.02,10,7,8,0.6627166111561849,0.4298065634267075,19,0.14676616915422885,5,COMPLETE
256,0.4919992089458401,0.6321634606261285,2025-12-22 20:24:39.231147,2025-12-22 20:24:50.701441,0 days 00:00:11.470294,0.27,6,0.02,12,13,28,0.4919992089458401,0.6321634606261285,38,0.2601990049751244,5,COMPLETE
257,0.0,0.9597176320525546,2025-12-22 20:24:50.703487,2025-12-22 20:25:03.421361,0 days 00:00:12.717874,0.27,44,0.01,12,15,42,0.0,0.9597176320525546,2,0.0,5,COMPLETE
258,0.0,0.9577789552701905,2025-12-22 20:25:03.422764,2025-12-22 20:25:14.694030,0 days 00:00:11.271266,0.04,12,0.03,14,8,41,0.0,0.9577789552701905,2,0.0,5,COMPLETE
259,0.5678371985406934,0.5302878949936057,2025-12-22 20:25:14.695861,2025-12-22 20:25:25.857411,0 days 00:00:11.161550,0.11,15,0.01,10,14,20,0.5678371985406934,0.5302878949936057,36,0.191044776119403,5,COMPLETE
260,0.49806293063221047,0.5290826949486717,2025-12-22 20:25:25.859401,2025-12-22 20:25:38.237249,0 days 00:00:12.377848,0.04,6,0.02,4,15,28,0.49806293063221047,0.5290826949486717,87,0.1845771144278607,5,COMPLETE
261,0.5724078998514472,0.5540753313816652,2025-12-22 20:25:38.239308,2025-12-22 20:25:48.264165,0 days 00:00:10.024857,0.27,19,0.01,12,11,11,0.5724078998514472,0.5540753313816652,33,0.17114427860696518,5,COMPLETE
262,0.5389093140932817,0.3588314234014367,2025-12-22 20:25:48.266008,2025-12-22 20:25:56.949485,0 days 00:00:08.683477,0.06,2,0.2,11,2,4,0.5389093140932817,0.3588314234014367,51,0.21442786069651742,5,COMPLETE
263,0.49548095041610557,0.3231512783947782,2025-12-22 20:25:56.951510,2025-12-22 20:26:09.142631,0 days 00:00:12.191121,0.03,44,0.01,2,15,35,0.49548095041610557,0.3231512783947782,14,0.14228855721393036,5,COMPLETE
264,0.49810052811821626,0.6242315153423954,2025-12-22 20:26:09.144070,2025-12-22 20:26:20.789452,0 days 00:00:11.645382,0.27,6,0.0,14,13,34,0.49810052811821626,0.6242315153423954,30,0.2646766169154229,5,COMPLETE
265,0.7437999306277374,0.4504296445401238,2025-12-22 20:26:20.791316,2025-12-22 20:26:31.902453,0 days 00:00:11.111137,0.04,39,0.02,4,13,23,0.7437999306277374,0.4504296445401238,14,0.10398009950248756,5,COMPLETE
266,0.0,0.8240331210053526,2025-12-22 20:26:31.904380,2025-12-22 20:26:41.700318,0 days 00:00:09.795938,0.27,15,0.12,14,2,18,0.0,0.8240331210053526,2,0.0,5,COMPLETE
267,0.0,0.9404197970075725,2025-12-22 20:26:41.701751,2025-12-22 20:26:54.056263,0 days 00:00:12.354512,0.15,44,0.14,2,15,36,0.0,0.9404197970075725,2,0.0,5,COMPLETE
268,0.0,0.9385415748257162,2025-12-22 20:26:54.057670,2025-12-22 20:27:05.217474,0 days 00:00:11.159804,0.04,41,0.1,2,7,34,0.0,0.9385415748257162,2,0.0,5,COMPLETE
269,0.0,0.8976780270029143,2025-12-22 20:27:05.218728,2025-12-22 20:27:16.273014,0 days 00:00:11.054286,0.21,37,0.27,18,15,14,0.0,0.8976780270029143,2,0.0,5,COMPLETE
270,0.4710150074438087,0.6665678673359317,2025-12-22 20:27:16.274257,2025-12-22 20:27:26.030631,0 days 00:00:09.756374,0.06,2,0.08,8,2,11,0.4710150074438087,0.6665678673359317,85,0.2562189054726368,5,COMPLETE
271,0.0,0.9593777563800193,2025-12-22 20:27:26.032490,2025-12-22 20:27:38.589382,0 days 00:00:12.556892,0.15,6,0.02,13,15,41,0.0,0.9593777563800193,2,0.0,5,COMPLETE
272,0.0,0.9466422537018198,2025-12-22 20:27:38.590728,2025-12-22 20:27:49.953558,0 days 00:00:11.362830,0.04,15,0.03,13,7,41,0.0,0.9466422537018198,2,0.0,5,COMPLETE
273,0.5260404086683127,0.5167321219603105,2025-12-22 20:27:49.954800,2025-12-22 20:27:59.253881,0 days 00:00:09.299081,0.06,19,0.08,9,2,11,0.5260404086683127,0.5167321219603105,35,0.25771144278606967,5,COMPLETE
274,0.446018614859117,0.5660332838197564,2025-12-22 20:27:59.255724,2025-12-22 20:28:09.592811,0 days 00:00:10.337087,0.06,2,0.16,6,2,20,0.446018614859117,0.5660332838197564,92,0.281592039800995,5,COMPLETE
275,0.0,0.9328741462990177,2025-12-22 20:28:09.594181,2025-12-22 20:28:21.682186,0 days 00:00:12.088005,0.01,15,0.12,6,15,29,0.0,0.9328741462990177,2,0.0,5,COMPLETE
276,0.4720674990718318,0.3732894642679489,2025-12-22 20:28:21.683470,2025-12-22 20:28:32.539986,0 days 00:00:10.856516,0.25,8,0.05,1,8,28,0.4720674990718318,0.3732894642679489,46,0.09203980099502487,5,COMPLETE
277,0.0,0.9413077514338963,2025-12-22 20:28:32.541796,2025-12-22 20:28:44.697111,0 days 00:00:12.155315,0.01,39,0.02,10,14,40,0.0,0.9413077514338963,2,0.0,5,COMPLETE
278,0.0,0.9361362180852908,2025-12-22 20:28:44.699345,2025-12-22 20:28:56.653103,0 days 00:00:11.953758,0.15,44,0.17,10,13,39,0.0,0.9361362180852908,2,0.0,5,COMPLETE
279,0.4611681487604724,0.6271375252173537,2025-12-22 20:28:56.654363,2025-12-22 20:29:06.979692,0 days 00:00:10.325329,0.06,6,0.03,4,8,10,0.4611681487604724,0.6271375252173537,100,0.14029850746268657,5,COMPLETE
280,0.0,0.9467853622552014,2025-12-22 20:29:06.981507,2025-12-22 20:29:18.600395,0 days 00:00:11.618888,0.27,44,0.01,14,13,30,0.0,0.9467853622552014,2,0.0,5,COMPLETE
281,0.608460263083004,0.3659874596737922,2025-12-22 20:29:18.601738,2025-12-22 20:29:29.756062,0 days 00:00:11.154324,0.05,19,0.01,2,10,34,0.608460263083004,0.3659874596737922,31,0.14676616915422885,5,COMPLETE
282,0.42737233565959554,0.6225157565716672,2025-12-22 20:29:29.757878,2025-12-22 20:29:38.777988,0 days 00:00:09.020110,0.06,2,0.08,9,2,4,0.42737233565959554,0.6225157565716672,87,0.23980099502487562,5,COMPLETE
283,0.6499348367386748,0.5388212541336233,2025-12-22 20:29:38.779843,2025-12-22 20:29:49.615068,0 days 00:00:10.835225,0.04,15,0.02,10,7,28,0.6499348367386748,0.5388212541336233,34,0.21990049751243781,5,COMPLETE
284,0.4615758459490319,0.6178993972645361,2025-12-22 20:29:49.616494,2025-12-22 20:29:59.835364,0 days 00:00:10.218870,0.19,6,0.01,6,6,11,0.4615758459490319,0.6178993972645361,81,0.13084577114427862,5,COMPLETE
285,0.7499971125918372,0.4502518346975092,2025-12-22 20:29:59.836636,2025-12-22 20:30:10.316600,0 days 00:00:10.479964,0.04,42,0.03,12,11,18,0.7499971125918372,0.4502518346975092,13,0.1398009950248756,5,COMPLETE
286,0.0,0.8916334088785894,2025-12-22 20:30:10.318211,2025-12-22 20:30:20.442029,0 days 00:00:10.123818,0.04,44,0.01,11,4,20,0.0,0.8916334088785894,2,0.0,5,COMPLETE
287,0.6714636347139723,0.47025894885680236,2025-12-22 20:30:20.444000,2025-12-22 20:30:31.416765,0 days 00:00:10.972765,0.25,37,0.02,7,12,25,0.6714636347139723,0.47025894885680236,17,0.2263681592039801,5,COMPLETE
288,0.7979147509055905,0.2934478209733887,2025-12-22 20:30:31.418080,2025-12-22 20:30:41.858621,0 days 00:00:10.440541,0.02,35,0.02,3,6,24,0.7979147509055905,0.2934478209733887,18,0.11442786069651742,5,COMPLETE
289,0.9510346687302897,0.20859619065721383,2025-12-22 20:30:41.860187,2025-12-22 20:30:53.274031,0 days 00:00:11.413844,0.24,44,0.01,4,13,28,0.9510346687302897,0.20859619065721383,5,0.03134328358208955,5,COMPLETE
290,0.0,0.8891316733686226,2025-12-22 20:30:53.275890,2025-12-22 20:31:03.702215,0 days 00:00:10.426325,0.27,44,0.02,6,2,39,0.0,0.8891316733686226,2,0.0,5,COMPLETE
291,0.4230439699986321,0.3779787418648606,2025-12-22 20:31:03.703949,2025-12-22 20:31:15.440425,0 days 00:00:11.736476,0.16,6,0.02,1,9,41,0.4230439699986321,0.3779787418648606,77,0.10696517412935323,5,COMPLETE
292,0.0,0.8826984743886789,2025-12-22 20:31:15.442088,2025-12-22 20:31:25.325640,0 days 00:00:09.883552,0.04,6,0.21,12,7,11,0.0,0.8826984743886789,2,0.0,5,COMPLETE
293,0.5108817367197613,0.6147098488091312,2025-12-22 20:31:25.328163,2025-12-22 20:31:36.349795,0 days 00:00:11.021632,0.17,8,0.05,7,7,28,0.5108817367197613,0.6147098488091312,55,0.22487562189054727,5,COMPLETE
294,0.7396493379042787,0.33086150160938177,2025-12-22 20:31:36.351675,2025-12-22 20:31:47.189928,0 days 00:00:10.838253,0.01,41,0.02,2,8,34,0.7396493379042787,0.33086150160938177,13,0.12189054726368159,5,COMPLETE
295,0.483323254092097,0.652167020974448,2025-12-22 20:31:47.191724,2025-12-22 20:31:56.259937,0 days 00:00:09.068213,0.06,2,0.01,12,11,4,0.483323254092097,0.652167020974448,52,0.15124378109452735,5,COMPLETE
296,0.5146249176303233,0.5492935555868489,2025-12-22 20:31:56.261917,2025-12-22 20:32:07.559305,0 days 00:00:11.297388,0.04,6,0.03,8,8,41,0.5146249176303233,0.5492935555868489,56,0.2810945273631841,5,COMPLETE
297,0.7427225987378246,0.37352560752543057,2025-12-22 20:32:07.561180,2025-12-22 20:32:17.047457,0 days 00:00:09.486277,0.11,37,0.02,13,12,7,0.7427225987378246,0.37352560752543057,17,0.15024875621890546,5,COMPLETE
298,0.5031335818718594,0.5354723504249896,2025-12-22 20:32:17.048979,2025-12-22 20:32:27.603277,0 days 00:00:10.554298,0.3,19,0.02,10,15,11,0.5031335818718594,0.5354723504249896,34,0.15970149253731344,5,COMPLETE
299,0.0,0.8841394054719498,2025-12-22 20:32:27.605289,2025-12-22 20:32:38.054406,0 days 00:00:10.449117,0.24,44,0.14,14,14,11,0.0,0.8841394054719498,2,0.0,5,COMPLETE
