number,values_0,values_1,datetime_start,datetime_complete,duration,params_cluster_selection_epsilon,params_min_cluster_size,params_min_dist,params_min_samples,params_n_components,params_n_neighbors,user_attrs_ccc_score,user_attrs_dbcv_score,user_attrs_n_clusters,user_attrs_outlier_ratio,system_attrs_NSGAIISampler:generation,state
106,0.7626522893966474,0.3366706324360851,2025-12-22 19:52:24.669837,2025-12-22 19:52:35.293744,0 days 00:00:10.623907,0.16,46,0.07,11,14,16,0.7626522893966474,0.3366706324360851,11,0.26318407960199003,2,COMPLETE
107,0.0,-0.18715834376576268,2025-12-22 19:52:35.295590,2025-12-22 19:52:45.093324,0 days 00:00:09.797734,0.18,2,0.15,14,2,18,0.0,-0.18715834376576268,2,0.0024875621890547263,2,COMPLETE
108,0.0,-0.1875467273824029,2025-12-22 19:52:45.095107,2025-12-22 19:52:56.015646,0 days 00:00:10.920539,0.05,29,0.07,19,3,46,0.0,-0.1875467273824029,2,0.0024875621890547263,2,COMPLETE
109,0.46895085165466016,0.5849338605285299,2025-12-22 19:52:56.017378,2025-12-22 19:53:06.801805,0 days 00:00:10.784427,0.08,7,0.08,8,12,17,0.46895085165466016,0.5849338605285299,63,0.3099502487562189,2,COMPLETE
110,0.0,0.44102596102207003,2025-12-22 19:53:06.803637,2025-12-22 19:53:18.109706,0 days 00:00:11.306069,0.16,5,0.28,18,14,21,0.0,0.44102596102207003,2,0.042786069651741296,2,COMPLETE
111,0.4751074907086835,0.5153285218005889,2025-12-22 19:53:18.111529,2025-12-22 19:53:28.874644,0 days 00:00:10.763115,0.17,5,0.28,12,12,21,0.4751074907086835,0.5153285218005889,37,0.427363184079602,2,COMPLETE
112,0.5101679378040872,0.25998283683405143,2025-12-22 19:53:28.876033,2025-12-22 19:53:39.630688,0 days 00:00:10.754655,0.18,2,0.24,12,14,2,0.5101679378040872,0.25998283683405143,53,0.6288557213930348,2,COMPLETE
113,0.7161194732505827,0.3905717404799279,2025-12-22 19:53:39.632672,2025-12-22 19:53:50.520451,0 days 00:00:10.887779,0.3,46,0.16,20,8,40,0.7161194732505827,0.3905717404799279,10,0.4572139303482587,2,COMPLETE
114,0.0,-0.1055147102762858,2025-12-22 19:53:50.522274,2025-12-22 19:54:00.807442,0 days 00:00:10.285168,0.01,48,0.26,3,10,16,0.0,-0.1055147102762858,2,0.1054726368159204,2,COMPLETE
115,0.5285684286020654,0.6104903457750196,2025-12-22 19:54:00.808725,2025-12-22 19:54:12.862502,0 days 00:00:12.053777,0.15,5,0.1,12,15,33,0.5285684286020654,0.6104903457750196,39,0.4019900497512438,2,COMPLETE
116,0.5959657156508937,0.4344475427449879,2025-12-22 19:54:12.864440,2025-12-22 19:54:23.564395,0 days 00:00:10.699955,0.08,15,0.14,10,4,43,0.5959657156508937,0.4344475427449879,30,0.36766169154228856,2,COMPLETE
117,0.6032883457242519,0.3945515614399348,2025-12-22 19:54:23.566184,2025-12-22 19:54:33.417649,0 days 00:00:09.851465,0.06,20,0.24,18,2,28,0.6032883457242519,0.3945515614399348,19,0.4601990049751244,2,COMPLETE
118,0.6261727111232066,0.4031686569399006,2025-12-22 19:54:33.419484,2025-12-22 19:54:44.366195,0 days 00:00:10.946711,0.02,50,0.06,9,14,21,0.6261727111232066,0.4031686569399006,9,0.2562189054726368,2,COMPLETE
119,0.5247161496696444,0.5316250405146961,2025-12-22 19:54:44.368063,2025-12-22 19:54:54.469533,0 days 00:00:10.101470,0.02,14,0.3,13,10,15,0.5247161496696444,0.5316250405146961,31,0.42686567164179107,2,COMPLETE
120,0.5628492259831048,0.4353480113713846,2025-12-22 19:54:54.471393,2025-12-22 19:55:05.438999,0 days 00:00:10.967606,0.06,13,0.15,7,5,49,0.5628492259831048,0.4353480113713846,36,0.37711442786069654,2,COMPLETE
121,0.659065834870385,0.38580327432647715,2025-12-22 19:55:05.440419,2025-12-22 19:55:15.284282,0 days 00:00:09.843863,0.2,35,0.07,20,3,24,0.659065834870385,0.38580327432647715,12,0.354726368159204,2,COMPLETE
122,0.42891056449855997,0.5290677107776219,2025-12-22 19:55:15.286242,2025-12-22 19:55:25.869670,0 days 00:00:10.583428,0.07,7,0.07,6,5,22,0.42891056449855997,0.5290677107776219,76,0.26666666666666666,2,COMPLETE
123,0.5763533130788159,0.5565817871151993,2025-12-22 19:55:25.870888,2025-12-22 19:55:34.585668,0 days 00:00:08.714780,0.05,29,0.14,19,14,3,0.5763533130788159,0.5565817871151993,17,0.2298507462686567,2,COMPLETE
124,0.598031344179431,0.390579867544756,2025-12-22 19:55:34.587453,2025-12-22 19:55:46.110215,0 days 00:00:11.522762,0.0,36,0.28,12,14,32,0.598031344179431,0.390579867544756,12,0.4109452736318408,2,COMPLETE
125,0.6011493492725489,-0.26343372388858033,2025-12-22 19:55:46.111752,2025-12-22 19:55:56.755376,0 days 00:00:10.643624,0.27,35,0.07,2,3,49,0.6011493492725489,-0.26343372388858033,7,0.1383084577114428,2,COMPLETE
126,0.6623594861708914,0.2012375073795216,2025-12-22 19:55:56.757055,2025-12-22 19:56:07.788115,0 days 00:00:11.031060,0.0,35,0.18,3,9,40,0.6623594861708914,0.2012375073795216,15,0.3855721393034826,2,COMPLETE
127,0.5927398383099158,0.4068853213687336,2025-12-22 19:56:07.789507,2025-12-22 19:56:18.589710,0 days 00:00:10.800203,0.22,23,0.01,5,9,29,0.5927398383099158,0.4068853213687336,28,0.21243781094527364,2,COMPLETE
128,0.66724655512339,0.31550825835799884,2025-12-22 19:56:18.591626,2025-12-22 19:56:29.600463,0 days 00:00:11.008837,0.2,46,0.16,15,9,39,0.66724655512339,0.31550825835799884,9,0.3970149253731343,2,COMPLETE
129,0.599241227910995,0.3708195433032895,2025-12-22 19:56:29.601615,2025-12-22 19:56:40.246612,0 days 00:00:10.644997,0.3,46,0.18,7,9,29,0.599241227910995,0.3708195433032895,13,0.3572139303482587,2,COMPLETE
130,0.5651605007017317,0.437807295460863,2025-12-22 19:56:40.247898,2025-12-22 19:56:50.907682,0 days 00:00:10.659784,0.08,46,0.28,15,9,29,0.5651605007017317,0.437807295460863,10,0.44925373134328356,2,COMPLETE
131,0.5347173282089377,0.3835510206328851,2025-12-22 19:56:50.909638,2025-12-22 19:57:01.843316,0 days 00:00:10.933678,0.13,46,0.19,12,10,35,0.5347173282089377,0.3835510206328851,11,0.37960199004975126,2,COMPLETE
132,0.5504296397869706,0.3262368063252952,2025-12-22 19:57:01.844688,2025-12-22 19:57:12.492489,0 days 00:00:10.647801,0.08,15,0.2,7,4,43,0.5504296397869706,0.3262368063252952,31,0.36019900497512436,2,COMPLETE
133,0.5035365755689886,0.489746923509344,2025-12-22 19:57:12.493788,2025-12-22 19:57:23.639616,0 days 00:00:11.145828,0.18,5,0.15,7,5,49,0.5035365755689886,0.489746923509344,57,0.36766169154228856,2,COMPLETE
134,0.5049173952890157,0.5452782873213986,2025-12-22 19:57:23.641593,2025-12-22 19:57:33.827081,0 days 00:00:10.185488,0.0,12,0.02,7,5,18,0.5049173952890157,0.5452782873213986,60,0.2681592039800995,2,COMPLETE
135,0.5854207309622605,0.4569026191201279,2025-12-22 19:57:33.829408,2025-12-22 19:57:44.986486,0 days 00:00:11.157078,0.12,34,0.17,17,10,37,0.5854207309622605,0.4569026191201279,12,0.3935323383084577,2,COMPLETE
136,0.5570149747180204,0.4998301181771822,2025-12-22 19:57:44.988201,2025-12-22 19:57:56.354790,0 days 00:00:11.366589,0.08,7,0.3,8,11,29,0.5570149747180204,0.4998301181771822,46,0.4034825870646766,2,COMPLETE
137,0.580605562270089,0.4131265699469392,2025-12-22 19:57:56.356802,2025-12-22 19:58:06.623201,0 days 00:00:10.266399,0.08,35,0.14,12,6,24,0.580605562270089,0.4131265699469392,13,0.3567164179104478,2,COMPLETE
138,0.6368041998033352,0.39293461372191757,2025-12-22 19:58:06.624277,2025-12-22 19:58:16.790660,0 days 00:00:10.166383,0.03,50,0.06,9,7,19,0.6368041998033352,0.39293461372191757,11,0.24228855721393036,2,COMPLETE
139,0.610424631959284,0.43271272167654407,2025-12-22 19:58:16.792439,2025-12-22 19:58:28.150233,0 days 00:00:11.357794,0.15,45,0.16,10,11,44,0.610424631959284,0.43271272167654407,10,0.3935323383084577,2,COMPLETE
140,0.526531354165393,0.5444058733214676,2025-12-22 19:58:28.151710,2025-12-22 19:58:37.419998,0 days 00:00:09.268288,0.18,5,0.08,18,8,8,0.526531354165393,0.5444058733214676,32,0.36965174129353234,2,COMPLETE
141,0.5617562447452618,0.4877967769538112,2025-12-22 19:58:37.421844,2025-12-22 19:58:47.923688,0 days 00:00:10.501844,0.07,7,0.28,8,6,26,0.5617562447452618,0.4877967769538112,47,0.3940298507462687,2,COMPLETE
142,0.5274383995862756,0.521633919325055,2025-12-22 19:58:47.925163,2025-12-22 19:58:57.189948,0 days 00:00:09.264785,0.11,15,0.12,18,8,8,0.5274383995862756,0.521633919325055,27,0.38407960199004976,2,COMPLETE
143,0.5338364814059936,0.46185667472655967,2025-12-22 19:58:57.191910,2025-12-22 19:59:07.830376,0 days 00:00:10.638466,0.24,46,0.26,18,9,29,0.5338364814059936,0.46185667472655967,10,0.4621890547263682,2,COMPLETE
144,0.5915776711391005,0.30322114704181263,2025-12-22 19:59:07.832098,2025-12-22 19:59:17.612774,0 days 00:00:09.780676,0.2,35,0.22,20,3,24,0.5915776711391005,0.30322114704181263,12,0.4507462686567164,2,COMPLETE
145,0.5717590455170156,0.37961971953352025,2025-12-22 19:59:17.614620,2025-12-22 19:59:28.426053,0 days 00:00:10.811433,0.12,10,0.21,7,5,37,0.5717590455170156,0.37961971953352025,46,0.39950248756218903,2,COMPLETE
146,0.4464168508670367,0.5438198352282405,2025-12-22 19:59:28.427932,2025-12-22 19:59:39.628301,0 days 00:00:11.200369,0.08,7,0.28,8,14,21,0.4464168508670367,0.5438198352282405,52,0.43084577114427863,2,COMPLETE
147,0.568919261684991,0.2081554444323431,2025-12-22 19:59:39.629966,2025-12-22 19:59:50.974626,0 days 00:00:11.344660,0.23,34,0.21,7,10,46,0.568919261684991,0.2081554444323431,13,0.3427860696517413,2,COMPLETE
148,0.6895693180740232,0.028586326635032397,2025-12-22 19:59:50.976344,2025-12-22 20:00:01.236407,0 days 00:00:10.260063,0.18,46,0.19,7,4,29,0.6895693180740232,0.028586326635032397,11,0.27313432835820894,2,COMPLETE
149,0.5967058816557781,0.4496083403797438,2025-12-22 20:00:01.237802,2025-12-22 20:00:11.693442,0 days 00:00:10.455640,0.01,42,0.07,20,7,24,0.5967058816557781,0.4496083403797438,12,0.3711442786069652,2,COMPLETE
150,0.5887129496988615,0.3538863365714572,2025-12-22 20:00:11.694685,2025-12-22 20:00:22.085623,0 days 00:00:10.390938,0.17,48,0.12,5,12,16,0.5887129496988615,0.3538863365714572,10,0.21542288557213932,3,COMPLETE
151,0.5957543654022747,0.6426613562361088,2025-12-22 20:00:22.087311,2025-12-22 20:00:33.147692,0 days 00:00:11.060381,0.02,5,0.06,18,14,21,0.5957543654022747,0.6426613562361088,34,0.41442786069651744,3,COMPLETE
152,0.47485343016043285,0.5907741544212138,2025-12-22 20:00:33.149656,2025-12-22 20:00:41.719629,0 days 00:00:08.569973,0.24,2,0.15,12,5,3,0.47485343016043285,0.5907741544212138,46,0.23432835820895523,3,COMPLETE
153,0.6586069370716308,0.505925213163921,2025-12-22 20:00:41.721423,2025-12-22 20:00:52.168463,0 days 00:00:10.447040,0.23,34,0.0,17,10,22,0.6586069370716308,0.505925213163921,14,0.2870646766169154,3,COMPLETE
154,0.546913190965859,0.16481504194953983,2025-12-22 20:00:52.169648,2025-12-22 20:01:02.660389,0 days 00:00:10.490741,0.07,44,0.28,20,11,20,0.546913190965859,0.16481504194953983,8,0.4014925373134328,3,COMPLETE
155,0.5102955367507064,0.4140979120766384,2025-12-22 20:01:02.661629,2025-12-22 20:01:13.223050,0 days 00:00:10.561421,0.15,5,0.21,10,5,33,0.5102955367507064,0.4140979120766384,41,0.39950248756218903,3,COMPLETE
156,0.5779856347039802,0.40788532844378367,2025-12-22 20:01:13.224744,2025-12-22 20:01:25.504864,0 days 00:00:12.280120,0.11,45,0.1,12,15,44,0.5779856347039802,0.40788532844378367,10,0.3611940298507463,3,COMPLETE
157,0.5560479833042865,0.5140890147581184,2025-12-22 20:01:25.506465,2025-12-22 20:01:36.725023,0 days 00:00:11.218558,0.08,7,0.3,10,12,29,0.5560479833042865,0.5140890147581184,36,0.42338308457711443,3,COMPLETE
158,0.6512554706489265,0.37063990411204395,2025-12-22 20:01:36.727083,2025-12-22 20:01:47.634559,0 days 00:00:10.907476,0.08,31,0.24,16,10,32,0.6512554706489265,0.37063990411204395,14,0.41492537313432837,3,COMPLETE
159,0.6211912593754179,0.26417005321331133,2025-12-22 20:01:47.636233,2025-12-22 20:01:58.232505,0 days 00:00:10.596272,0.26,41,0.14,10,4,43,0.6211912593754179,0.26417005321331133,12,0.3034825870646766,3,COMPLETE
160,0.7838584490389228,0.4812148141321031,2025-12-22 20:01:58.234218,2025-12-22 20:02:08.678504,0 days 00:00:10.444286,0.02,42,0.1,20,7,21,0.7838584490389228,0.4812148141321031,11,0.3517412935323383,3,COMPLETE
161,0.4450263394060793,0.6245526227675591,2025-12-22 20:02:08.679946,2025-12-22 20:02:18.933059,0 days 00:00:10.253113,0.02,2,0.15,5,2,12,0.4450263394060793,0.6245526227675591,130,0.24975124378109453,3,COMPLETE
162,0.5267541309792683,0.25677908817445205,2025-12-22 20:02:18.934495,2025-12-22 20:02:29.859433,0 days 00:00:10.924938,0.18,46,0.08,20,8,40,0.5267541309792683,0.25677908817445205,9,0.38109452736318405,3,COMPLETE
163,0.5116136092469755,0.5493689513334035,2025-12-22 20:02:29.861251,2025-12-22 20:02:40.843503,0 days 00:00:10.982252,0.08,10,0.08,8,14,17,0.5116136092469755,0.5493689513334035,54,0.2656716417910448,3,COMPLETE
164,0.5450961025811615,0.4007124502546161,2025-12-22 20:02:40.845473,2025-12-22 20:02:52.416871,0 days 00:00:11.571398,0.23,20,0.28,12,11,44,0.5450961025811615,0.4007124502546161,19,0.42587064676616915,3,COMPLETE
165,0.5589597435342653,0.4000762239100271,2025-12-22 20:02:52.418661,2025-12-22 20:03:02.622185,0 days 00:00:10.203524,0.15,20,0.24,12,5,24,0.5589597435342653,0.4000762239100271,17,0.3383084577114428,3,COMPLETE
166,0.5106766833955482,0.44765263397155153,2025-12-22 20:03:02.623535,2025-12-22 20:03:11.819553,0 days 00:00:09.196018,0.13,15,0.08,7,4,8,0.5106766833955482,0.44765263397155153,43,0.18258706467661692,3,COMPLETE
167,0.5948955866008524,0.20134353975644728,2025-12-22 20:03:11.821051,2025-12-22 20:03:22.802784,0 days 00:00:10.981733,0.2,50,0.0,4,7,35,0.5948955866008524,0.20134353975644728,13,0.16069651741293534,3,COMPLETE
168,0.5914731559210538,0.5334522718212686,2025-12-22 20:03:22.804091,2025-12-22 20:03:33.744111,0 days 00:00:10.940020,0.07,7,0.15,19,6,40,0.5914731559210538,0.5334522718212686,23,0.4368159203980099,3,COMPLETE
169,0.5895555105755645,0.5978651484408115,2025-12-22 20:03:33.745988,2025-12-22 20:03:43.294563,0 days 00:00:09.548575,0.0,14,0.0,16,2,17,0.5895555105755645,0.5978651484408115,37,0.29054726368159206,3,COMPLETE
170,0.6207405823638821,0.44176661124634076,2025-12-22 20:03:43.296600,2025-12-22 20:03:55.190832,0 days 00:00:11.894232,0.2,36,0.16,15,14,39,0.6207405823638821,0.44176661124634076,12,0.41890547263681593,3,COMPLETE
171,0.49984944283932997,0.5685644339985079,2025-12-22 20:03:55.192578,2025-12-22 20:04:06.254613,0 days 00:00:11.062035,0.27,6,0.15,19,11,29,0.49984944283932997,0.5685644339985079,23,0.38109452736318405,3,COMPLETE
172,0.5150009225827129,0.5422968114788163,2025-12-22 20:04:06.256021,2025-12-22 20:04:17.259086,0 days 00:00:11.003065,0.08,7,0.16,17,11,29,0.5150009225827129,0.5422968114788163,26,0.3900497512437811,3,COMPLETE
173,0.0,0.36792849619835954,2025-12-22 20:04:17.260554,2025-12-22 20:04:29.072403,0 days 00:00:11.811849,0.2,9,0.04,16,11,44,0.0,0.36792849619835954,2,0.0,3,COMPLETE
174,0.5157520254690443,0.5809180928205893,2025-12-22 20:04:29.074173,2025-12-22 20:04:39.533756,0 days 00:00:10.459583,0.08,10,0.02,7,4,29,0.5157520254690443,0.5809180928205893,61,0.3119402985074627,3,COMPLETE
175,0.5413840658599801,0.5409692248736642,2025-12-22 20:04:39.535584,2025-12-22 20:04:51.079704,0 days 00:00:11.544120,0.04,5,0.08,7,8,46,0.5413840658599801,0.5409692248736642,65,0.3641791044776119,3,COMPLETE
176,0.5539147741274575,0.4498929351153714,2025-12-22 20:04:51.081672,2025-12-22 20:05:01.588833,0 days 00:00:10.507161,0.07,25,0.28,8,6,26,0.5539147741274575,0.4498929351153714,22,0.39850746268656717,3,COMPLETE
177,0.6378385539186774,0.3777039379640892,2025-12-22 20:05:01.590663,2025-12-22 20:05:12.222136,0 days 00:00:10.631473,0.29,36,0.28,8,10,26,0.6378385539186774,0.3777039379640892,11,0.3835820895522388,3,COMPLETE
178,0.6407552346941817,0.43520963465672546,2025-12-22 20:05:12.223854,2025-12-22 20:05:23.798575,0 days 00:00:11.574721,0.2,35,0.07,8,15,26,0.6407552346941817,0.43520963465672546,17,0.32139303482587067,3,COMPLETE
179,0.5277046204595867,0.5408666399756175,2025-12-22 20:05:23.800376,2025-12-22 20:05:35.539114,0 days 00:00:11.738738,0.2,7,0.16,8,12,40,0.5277046204595867,0.5408666399756175,47,0.39104477611940297,3,COMPLETE
180,0.5110372386377257,0.545962362479682,2025-12-22 20:05:35.540892,2025-12-22 20:05:46.812966,0 days 00:00:11.272074,0.16,5,0.08,11,14,21,0.5110372386377257,0.545962362479682,50,0.34378109452736316,3,COMPLETE
181,0.6615692198325055,0.45587889612521737,2025-12-22 20:05:46.814778,2025-12-22 20:05:57.261331,0 days 00:00:10.446553,0.3,45,0.16,20,11,19,0.6615692198325055,0.45587889612521737,9,0.4154228855721393,3,COMPLETE
182,0.5752733590870877,0.27905960609812286,2025-12-22 20:05:57.263210,2025-12-22 20:06:05.620948,0 days 00:00:08.357738,0.27,29,0.14,6,3,3,0.5752733590870877,0.27905960609812286,17,0.1472636815920398,3,COMPLETE
183,0.6708344194224585,0.45267024739943196,2025-12-22 20:06:05.622754,2025-12-22 20:06:13.983822,0 days 00:00:08.361068,0.05,10,0.21,19,6,3,0.6708344194224585,0.45267024739943196,17,0.32985074626865674,3,COMPLETE
184,0.675411128019961,0.4034553239009394,2025-12-22 20:06:13.984975,2025-12-22 20:06:24.852900,0 days 00:00:10.867925,0.02,48,0.06,10,11,27,0.675411128019961,0.4034553239009394,11,0.2676616915422886,3,COMPLETE
185,0.5015626393112494,0.5656796477937347,2025-12-22 20:06:24.854656,2025-12-22 20:06:35.607161,0 days 00:00:10.752505,0.21,10,0.07,10,7,24,0.5015626393112494,0.5656796477937347,47,0.34378109452736316,3,COMPLETE
186,0.5591690266936277,0.46867656401780305,2025-12-22 20:06:35.608413,2025-12-22 20:06:46.177967,0 days 00:00:10.569554,0.08,7,0.24,8,6,26,0.5591690266936277,0.46867656401780305,44,0.3646766169154229,3,COMPLETE
187,0.729073895665228,0.23109584690765156,2025-12-22 20:06:46.179786,2025-12-22 20:06:54.658347,0 days 00:00:08.478561,0.04,29,0.19,19,10,3,0.729073895665228,0.23109584690765156,11,0.21990049751243781,3,COMPLETE
188,0.0,0.0510620318174694,2025-12-22 20:06:54.660145,2025-12-22 20:07:05.014179,0 days 00:00:10.354034,0.07,12,0.27,8,6,19,0.0,0.0510620318174694,2,0.006467661691542288,3,COMPLETE
189,0.0,-0.19039736118388606,2025-12-22 20:07:05.015923,2025-12-22 20:07:16.009426,0 days 00:00:10.993503,0.01,42,0.06,10,11,24,0.0,-0.19039736118388606,2,0.018407960199004977,3,COMPLETE
190,0.5753527272186464,0.48711754123670997,2025-12-22 20:07:16.010652,2025-12-22 20:07:26.316570,0 days 00:00:10.305918,0.17,15,0.12,7,4,29,0.5753527272186464,0.48711754123670997,36,0.3049751243781095,3,COMPLETE
191,0.5014321218000108,0.4836012343296392,2025-12-22 20:07:26.318522,2025-12-22 20:07:37.379019,0 days 00:00:11.060497,0.05,7,0.3,8,11,26,0.5014321218000108,0.4836012343296392,48,0.43283582089552236,3,COMPLETE
192,0.0,0.21714491703016275,2025-12-22 20:07:37.380824,2025-12-22 20:07:49.006700,0 days 00:00:11.625876,0.2,9,0.16,6,10,44,0.0,0.21714491703016275,2,0.0024875621890547263,3,COMPLETE
193,0.4995105320525634,0.5075220787060833,2025-12-22 20:07:49.007963,2025-12-22 20:07:59.273641,0 days 00:00:10.265678,0.0,15,0.14,17,4,32,0.4995105320525634,0.5075220787060833,24,0.382089552238806,3,COMPLETE
194,0.49777497886597,0.5689514443447342,2025-12-22 20:07:59.275645,2025-12-22 20:08:10.469942,0 days 00:00:11.194297,0.2,7,0.07,8,12,24,0.49777497886597,0.5689514443447342,61,0.3029850746268657,3,COMPLETE
195,0.5550259142262818,0.4971578700298803,2025-12-22 20:08:10.471843,2025-12-22 20:08:21.433190,0 days 00:00:10.961347,0.08,24,0.17,17,11,29,0.5550259142262818,0.4971578700298803,19,0.37860696517412934,3,COMPLETE
196,0.571898127173857,0.4279012881301131,2025-12-22 20:08:21.435052,2025-12-22 20:08:32.063123,0 days 00:00:10.628071,0.23,46,0.1,20,7,29,0.571898127173857,0.4279012881301131,11,0.3835820895522388,3,COMPLETE
197,0.6122100866151039,0.39595120694194896,2025-12-22 20:08:32.064470,2025-12-22 20:08:43.130353,0 days 00:00:11.065883,0.29,41,0.16,13,11,32,0.6122100866151039,0.39595120694194896,12,0.3825870646766169,3,COMPLETE
198,0.5393908551634182,0.5455059913275561,2025-12-22 20:08:43.132207,2025-12-22 20:08:53.074780,0 days 00:00:09.942573,0.15,15,0.11,11,7,14,0.5393908551634182,0.5455059913275561,35,0.28955223880597014,3,COMPLETE
199,0.0,0.5664356248488147,2025-12-22 20:08:53.076635,2025-12-22 20:09:04.109206,0 days 00:00:11.032571,0.17,29,0.14,5,14,16,0.0,0.5664356248488147,2,0.0024875621890547263,3,COMPLETE
200,0.5456870980201354,0.5141950142391782,2025-12-22 20:09:04.111222,2025-12-22 20:09:14.786652,0 days 00:00:10.675430,0.23,15,0.0,7,10,23,0.5456870980201354,0.5141950142391782,41,0.2880597014925373,4,COMPLETE
201,0.5792963138784719,0.44973410790033286,2025-12-22 20:09:14.788525,2025-12-22 20:09:25.124808,0 days 00:00:10.336283,0.05,15,0.07,7,4,31,0.5792963138784719,0.44973410790033286,36,0.2915422885572139,4,COMPLETE
202,0.0,0.48351690141785136,2025-12-22 20:09:25.126059,2025-12-22 20:09:36.033495,0 days 00:00:10.907436,0.03,15,0.09,20,10,24,0.0,0.48351690141785136,2,0.0024875621890547263,4,COMPLETE
203,0.5679144490102804,0.4102080183038138,2025-12-22 20:09:36.034760,2025-12-22 20:09:47.055660,0 days 00:00:11.020900,0.12,48,0.17,15,10,37,0.5679144490102804,0.4102080183038138,9,0.39154228855721396,4,COMPLETE
204,0.5083627743373611,0.5552487862265302,2025-12-22 20:09:47.057327,2025-12-22 20:09:59.246827,0 days 00:00:12.189500,0.08,7,0.08,8,15,32,0.5083627743373611,0.5552487862265302,56,0.3592039800995025,4,COMPLETE
205,0.616731769091116,0.5142781374548332,2025-12-22 20:09:59.248239,2025-12-22 20:10:09.923179,0 days 00:00:10.674940,0.02,42,0.1,20,12,21,0.616731769091116,0.5142781374548332,12,0.38606965174129354,4,COMPLETE
206,0.5632093620531294,0.5546831420126829,2025-12-22 20:10:09.925026,2025-12-22 20:10:21.395585,0 days 00:00:11.470559,0.08,7,0.07,8,11,35,0.5632093620531294,0.5546831420126829,48,0.30398009950248756,4,COMPLETE
207,0.547324663617111,0.44626205415091774,2025-12-22 20:10:21.397006,2025-12-22 20:10:32.673677,0 days 00:00:11.276671,0.07,7,0.28,8,12,29,0.547324663617111,0.44626205415091774,43,0.39104477611940297,4,COMPLETE
208,0.5566398361107378,0.5019062214140237,2025-12-22 20:10:32.675523,2025-12-22 20:10:44.444079,0 days 00:00:11.768556,0.02,5,0.23,18,14,37,0.5566398361107378,0.5019062214140237,25,0.4562189054726368,4,COMPLETE
209,0.4964291581361059,0.5734498787169657,2025-12-22 20:10:44.446058,2025-12-22 20:10:55.870192,0 days 00:00:11.424134,0.08,7,0.08,8,12,29,0.4964291581361059,0.5734498787169657,62,0.3283582089552239,4,COMPLETE
210,0.5853731912377659,0.4250994104768871,2025-12-22 20:10:55.872051,2025-12-22 20:11:06.472576,0 days 00:00:10.600525,0.07,17,0.1,20,6,33,0.5853731912377659,0.4250994104768871,19,0.34875621890547265,4,COMPLETE
211,0.0,0.27805327195744534,2025-12-22 20:11:06.474406,2025-12-22 20:11:17.617623,0 days 00:00:11.143217,0.18,11,0.1,20,7,33,0.0,0.27805327195744534,2,0.0024875621890547263,4,COMPLETE
212,0.0,0.5866575996722003,2025-12-22 20:11:17.619593,2025-12-22 20:11:28.068336,0 days 00:00:10.448743,0.24,3,0.07,20,7,18,0.0,0.5866575996722003,2,0.0024875621890547263,4,COMPLETE
213,0.4828732226411968,0.6248338516246869,2025-12-22 20:11:28.069658,2025-12-22 20:11:38.151372,0 days 00:00:10.081714,0.02,2,0.08,8,8,12,0.4828732226411968,0.6248338516246869,80,0.30597014925373134,4,COMPLETE
214,0.7385446574399419,0.2909002508711009,2025-12-22 20:11:38.153022,2025-12-22 20:11:46.544233,0 days 00:00:08.391211,0.01,31,0.22,6,7,3,0.7385446574399419,0.2909002508711009,14,0.21393034825870647,4,COMPLETE
215,0.7626522893966474,0.3366706324360851,2025-12-22 20:11:46.546046,2025-12-22 20:11:57.155091,0 days 00:00:10.609045,0.17,46,0.07,11,14,16,0.7626522893966474,0.3366706324360851,11,0.26318407960199003,4,COMPLETE
216,0.0,-0.23768597733711683,2025-12-22 20:11:57.156238,2025-12-22 20:12:07.664701,0 days 00:00:10.508463,0.29,24,0.16,19,2,40,0.0,-0.23768597733711683,2,0.012437810945273632,4,COMPLETE
217,0.6708344194224585,0.45267024739943196,2025-12-22 20:12:07.666528,2025-12-22 20:12:15.985114,0 days 00:00:08.318586,0.05,10,0.21,19,6,3,0.6708344194224585,0.45267024739943196,17,0.32985074626865674,4,COMPLETE
218,0.0,0.3249974348060385,2025-12-22 20:12:15.986916,2025-12-22 20:12:28.857394,0 days 00:00:12.870478,0.21,28,0.07,9,15,48,0.0,0.3249974348060385,2,0.0024875621890547263,4,COMPLETE
219,0.5573747372871997,0.5758883533963419,2025-12-22 20:12:28.859202,2025-12-22 20:12:39.702629,0 days 00:00:10.843427,0.27,5,0.1,12,9,29,0.5573747372871997,0.5758883533963419,38,0.36019900497512436,4,COMPLETE
220,0.6118488352425224,0.3215343252173545,2025-12-22 20:12:39.704456,2025-12-22 20:12:50.757186,0 days 00:00:11.052730,0.12,34,0.21,7,10,37,0.6118488352425224,0.3215343252173545,13,0.3417910447761194,4,COMPLETE
221,0.6364276389276513,0.44089161853856557,2025-12-22 20:12:50.759616,2025-12-22 20:13:00.965107,0 days 00:00:10.205491,0.17,48,0.26,18,12,16,0.6364276389276513,0.44089161853856557,8,0.4507462686567164,4,COMPLETE
222,0.5326130462249056,0.5607481544844898,2025-12-22 20:13:00.966765,2025-12-22 20:13:13.027184,0 days 00:00:12.060419,0.12,5,0.17,7,14,37,0.5326130462249056,0.5607481544844898,59,0.3756218905472637,4,COMPLETE
