number,values_0,values_1,datetime_start,datetime_complete,duration,params_cluster_selection_epsilon,params_min_cluster_size,params_min_dist,params_min_samples,params_n_components,params_n_neighbors,user_attrs_ccc_score,user_attrs_dbcv_score,user_attrs_n_clusters,user_attrs_outlier_ratio,system_attrs_NSGAIISampler:generation,state
229,0.6079766639901268,0.44712882736860915,2025-12-22 20:12:51.970594,2025-12-22 20:13:03.188130,0 days 00:00:11.217536,0.26,23,0.05,13,12,42,0.6079766639901268,0.44712882736860915,22,0.24975124378109453,4,COMPLETE
230,0.604440360060548,0.5326897340306075,2025-12-22 20:13:03.189929,2025-12-22 20:13:13.638698,0 days 00:00:10.448769,0.14,22,0.1,20,10,28,0.604440360060548,0.5326897340306075,21,0.3711442786069652,4,COMPLETE
231,0.0,0.018296327373053263,2025-12-22 20:13:13.640489,2025-12-22 20:13:25.423310,0 days 00:00:11.782821,0.26,50,0.14,7,13,42,0.0,0.018296327373053263,2,0.03880597014925373,4,COMPLETE
232,0.48289165472849405,0.5669073273286481,2025-12-22 20:13:25.424982,2025-12-22 20:13:33.730067,0 days 00:00:08.305085,0.14,22,0.19,20,11,3,0.48289165472849405,0.5669073273286481,22,0.2562189054726368,4,COMPLETE
233,0.5833362144812022,0.27718075039311457,2025-12-22 20:13:33.731572,2025-12-22 20:13:44.759605,0 days 00:00:11.028033,0.09,20,0.05,13,10,48,0.5833362144812022,0.27718075039311457,25,0.2855721393034826,4,COMPLETE
234,0.44946514677763216,0.3093059416294611,2025-12-22 20:13:44.761265,2025-12-22 20:13:53.916737,0 days 00:00:09.155472,0.0,50,0.09,14,11,7,0.44946514677763216,0.3093059416294611,13,0.30895522388059704,4,COMPLETE
235,0.309360349040225,0.6337142133753413,2025-12-22 20:13:53.918771,2025-12-22 20:14:04.408495,0 days 00:00:10.489724,0.1,12,0.0,10,4,46,0.309360349040225,0.6337142133753413,61,0.27313432835820894,4,COMPLETE
236,0.6152897462266459,0.45009550740031545,2025-12-22 20:14:04.410385,2025-12-22 20:14:14.686854,0 days 00:00:10.276469,0.26,23,0.1,19,5,33,0.6152897462266459,0.45009550740031545,21,0.3935323383084577,4,COMPLETE
237,0.5621177815883566,0.6393512115404026,2025-12-22 20:14:14.688475,2025-12-22 20:14:26.010206,0 days 00:00:11.321731,0.21,16,0.0,20,15,28,0.5621177815883566,0.6393512115404026,24,0.29253731343283584,4,COMPLETE
238,0.49705265176602664,0.5813385996805979,2025-12-22 20:14:26.011859,2025-12-22 20:14:34.664862,0 days 00:00:08.653003,0.06,20,0.19,20,15,3,0.49705265176602664,0.5813385996805979,20,0.2527363184079602,4,COMPLETE
239,0.49784240166492205,0.49616078140248093,2025-12-22 20:14:34.666688,2025-12-22 20:14:45.183308,0 days 00:00:10.516620,0.08,20,0.08,19,7,34,0.49784240166492205,0.49616078140248093,24,0.39552238805970147,4,COMPLETE
240,0.7331776631128152,0.40821242604100577,2025-12-22 20:14:45.185080,2025-12-22 20:14:55.756829,0 days 00:00:10.571749,0.26,27,0.09,19,8,42,0.7331776631128152,0.40821242604100577,17,0.37412935323383084,4,COMPLETE
241,0.6204578652537466,0.5029388316650429,2025-12-22 20:14:55.758547,2025-12-22 20:15:06.085521,0 days 00:00:10.326974,0.16,22,0.15,18,10,25,0.6204578652537466,0.5029388316650429,19,0.35522388059701493,4,COMPLETE
242,0.7129670602982394,0.25481319487748416,2025-12-22 20:15:06.087731,2025-12-22 20:15:16.149229,0 days 00:00:10.061498,0.3,44,0.07,20,4,44,0.7129670602982394,0.25481319487748416,11,0.41592039800995023,4,COMPLETE
243,0.5947983478689394,0.5790289615442378,2025-12-22 20:15:16.151008,2025-12-22 20:15:26.930227,0 days 00:00:10.779219,0.26,23,0.0,19,10,41,0.5947983478689394,0.5790289615442378,23,0.35074626865671643,4,COMPLETE
244,0.44861144379968326,0.5956295063407151,2025-12-22 20:15:26.931973,2025-12-22 20:15:38.845362,0 days 00:00:11.913389,0.3,16,0.03,18,15,39,0.44861144379968326,0.5956295063407151,28,0.3970149253731343,4,COMPLETE
245,0.42051645642382496,0.5902856805798604,2025-12-22 20:15:38.847752,2025-12-22 20:15:49.162021,0 days 00:00:10.314269,0.06,20,0.01,18,5,37,0.42051645642382496,0.5902856805798604,30,0.3417910447761194,4,COMPLETE
246,0.37075749927485935,0.593263261156566,2025-12-22 20:15:49.163365,2025-12-22 20:15:59.663079,0 days 00:00:10.499714,0.04,5,0.11,10,4,46,0.37075749927485935,0.593263261156566,62,0.34577114427860695,4,COMPLETE
247,0.8523827741968857,0.13289504000187055,2025-12-22 20:15:59.665209,2025-12-22 20:16:10.252002,0 days 00:00:10.586793,0.21,13,0.26,19,14,14,0.8523827741968857,0.13289504000187055,3,0.02736318407960199,4,COMPLETE
248,0.5182836480777032,0.4516504686654411,2025-12-22 20:16:10.253937,2025-12-22 20:16:20.778923,0 days 00:00:10.524986,0.06,20,0.08,8,7,34,0.5182836480777032,0.4516504686654411,28,0.23184079601990049,4,COMPLETE
249,0.6785225014287003,0.3594213424596064,2025-12-22 20:16:20.780634,2025-12-22 20:16:31.610815,0 days 00:00:10.830181,0.2,45,0.0,10,7,46,0.6785225014287003,0.3594213424596064,16,0.24875621890547264,4,COMPLETE
250,0.8835861813073081,-0.04777152402600421,2025-12-22 20:16:31.612378,2025-12-22 20:16:41.786624,0 days 00:00:10.174246,0.15,48,0.2,20,4,48,0.8835861813073081,-0.04777152402600421,6,0.3890547263681592,5,COMPLETE
251,0.3054082516162606,0.553764349864215,2025-12-22 20:16:41.788660,2025-12-22 20:16:51.405888,0 days 00:00:09.617228,0.1,14,0.18,6,6,10,0.3054082516162606,0.553764349864215,51,0.2263681592039801,5,COMPLETE
252,0.5818258339385828,0.5585239402562193,2025-12-22 20:16:51.407648,2025-12-22 20:17:00.889876,0 days 00:00:09.482228,0.25,20,0.13,19,5,14,0.5818258339385828,0.5585239402562193,29,0.32686567164179103,5,COMPLETE
253,0.5907395311528456,0.5968143827096142,2025-12-22 20:17:00.891713,2025-12-22 20:17:10.745823,0 days 00:00:09.854110,0.1,6,0.1,20,4,28,0.5907395311528456,0.5968143827096142,30,0.4791044776119403,5,COMPLETE
254,0.6620880384007609,0.3924944660671077,2025-12-22 20:17:10.748088,2025-12-22 20:17:21.520496,0 days 00:00:10.772408,0.18,39,0.08,18,10,39,0.6620880384007609,0.3924944660671077,13,0.36318407960199006,5,COMPLETE
255,0.623073888026724,0.28096395701981836,2025-12-22 20:17:21.522304,2025-12-22 20:17:31.878046,0 days 00:00:10.355742,0.14,48,0.1,20,10,28,0.623073888026724,0.28096395701981836,9,0.37512437810945276,5,COMPLETE
256,0.6111479879126576,0.28828005270280205,2025-12-22 20:17:31.880484,2025-12-22 20:17:42.219588,0 days 00:00:10.339104,0.25,42,0.0,3,8,35,0.6111479879126576,0.28828005270280205,16,0.21194029850746268,5,COMPLETE
257,0.5539179684827499,0.49043730587873247,2025-12-22 20:17:42.221456,2025-12-22 20:17:52.714111,0 days 00:00:10.492655,0.25,16,0.08,18,14,14,0.5539179684827499,0.49043730587873247,31,0.2935323383084577,5,COMPLETE
258,0.49784240166492205,0.49616078140248093,2025-12-22 20:17:52.716225,2025-12-22 20:18:03.229377,0 days 00:00:10.513152,0.06,22,0.08,19,7,34,0.49784240166492205,0.49616078140248093,24,0.39552238805970147,5,COMPLETE
259,0.5354233726860151,0.5989175807469301,2025-12-22 20:18:03.231135,2025-12-22 20:18:13.206163,0 days 00:00:09.975028,0.1,2,0.1,20,4,28,0.5354233726860151,0.5989175807469301,34,0.472636815920398,5,COMPLETE
260,0.639544468619351,0.5648551157567135,2025-12-22 20:18:13.208153,2025-12-22 20:18:23.845109,0 days 00:00:10.636956,0.01,22,0.08,18,7,39,0.639544468619351,0.5648551157567135,22,0.3965174129353234,5,COMPLETE
261,0.6679462023038819,0.48430658561681195,2025-12-22 20:18:23.847187,2025-12-22 20:18:33.750348,0 days 00:00:09.903161,0.14,22,0.1,20,5,28,0.6679462023038819,0.48430658561681195,17,0.3447761194029851,5,COMPLETE
262,0.62523497056499,0.5558610322980752,2025-12-22 20:18:33.751979,2025-12-22 20:18:44.315420,0 days 00:00:10.563441,0.1,16,0.1,20,10,28,0.62523497056499,0.5558610322980752,23,0.3895522388059702,5,COMPLETE
263,0.30252547059879004,0.6046208254149379,2025-12-22 20:18:44.317358,2025-12-22 20:18:54.996853,0 days 00:00:10.679495,0.21,13,0.08,9,14,14,0.30252547059879004,0.6046208254149379,58,0.18009950248756218,5,COMPLETE
264,0.6337349414213638,0.2935411020678331,2025-12-22 20:18:54.998293,2025-12-22 20:19:05.559829,0 days 00:00:10.561536,0.26,23,0.11,13,5,48,0.6337349414213638,0.2935411020678331,22,0.36318407960199006,5,COMPLETE
265,0.4357327762162174,0.594920147965466,2025-12-22 20:19:05.561654,2025-12-22 20:19:14.368979,0 days 00:00:08.807325,0.1,2,0.2,20,3,8,0.4357327762162174,0.594920147965466,35,0.46417910447761196,5,COMPLETE
266,0.0,0.2635793043639817,2025-12-22 20:19:14.370957,2025-12-22 20:19:24.607816,0 days 00:00:10.236859,0.04,40,0.09,19,10,14,0.0,0.2635793043639817,2,0.016417910447761194,5,COMPLETE
267,0.7289625826937396,0.11274229401861248,2025-12-22 20:19:24.609791,2025-12-22 20:19:34.809566,0 days 00:00:10.199775,0.15,47,0.14,5,8,25,0.7289625826937396,0.11274229401861248,9,0.22885572139303484,5,COMPLETE
268,0.41573835934617454,0.2603524333158017,2025-12-22 20:19:34.811665,2025-12-22 20:19:44.181492,0 days 00:00:09.369827,0.1,33,0.1,2,4,14,0.41573835934617454,0.2603524333158017,30,0.18407960199004975,5,COMPLETE
269,0.6273835166894628,0.5766839890316099,2025-12-22 20:19:44.183425,2025-12-22 20:19:55.493319,0 days 00:00:11.309894,0.2,16,0.12,19,15,28,0.6273835166894628,0.5766839890316099,23,0.4084577114427861,5,COMPLETE
270,0.5275884655240202,0.5287707949901855,2025-12-22 20:19:55.495130,2025-12-22 20:20:05.912034,0 days 00:00:10.416904,0.25,5,0.08,18,4,46,0.5275884655240202,0.5287707949901855,32,0.45870646766169154,5,COMPLETE
271,0.4629522669394137,0.6116942542356554,2025-12-22 20:20:05.913857,2025-12-22 20:20:16.706973,0 days 00:00:10.793116,0.25,16,0.0,18,10,41,0.4629522669394137,0.6116942542356554,30,0.3567164179104478,5,COMPLETE
272,0.7154678541854812,0.44400345900415916,2025-12-22 20:20:16.708902,2025-12-22 20:20:27.132335,0 days 00:00:10.423433,0.06,37,0.11,18,7,34,0.7154678541854812,0.44400345900415916,12,0.4014925373134328,5,COMPLETE
273,0.6153128343253716,0.3138640633881305,2025-12-22 20:20:27.134125,2025-12-22 20:20:37.747624,0 days 00:00:10.613499,0.15,50,0.14,5,8,46,0.6153128343253716,0.3138640633881305,9,0.30845771144278605,5,COMPLETE
274,0.6936850979708296,0.46373559750361953,2025-12-22 20:20:37.748735,2025-12-22 20:20:49.057313,0 days 00:00:11.308578,0.14,48,0.08,17,12,48,0.6936850979708296,0.46373559750361953,9,0.3965174129353234,5,COMPLETE
275,0.40265265113881554,0.5513883503115256,2025-12-22 20:20:49.058436,2025-12-22 20:21:00.463316,0 days 00:00:11.404880,0.1,12,0.1,8,11,48,0.40265265113881554,0.5513883503115256,55,0.31492537313432833,5,COMPLETE
276,0.6643934444521632,0.31043093765402185,2025-12-22 20:21:00.465105,2025-12-22 20:21:10.819768,0 days 00:00:10.354663,0.1,50,0.08,5,8,34,0.6643934444521632,0.31043093765402185,10,0.23980099502487562,5,COMPLETE
277,0.6184272363828384,0.5525232625667857,2025-12-22 20:21:10.821822,2025-12-22 20:21:21.452271,0 days 00:00:10.630449,0.26,22,0.08,19,7,41,0.6184272363828384,0.5525232625667857,20,0.4054726368159204,5,COMPLETE
278,0.6878190854936821,0.3559444952475467,2025-12-22 20:21:21.454098,2025-12-22 20:21:32.509028,0 days 00:00:11.054930,0.26,49,0.16,19,12,42,0.6878190854936821,0.3559444952475467,7,0.4711442786069652,5,COMPLETE
279,0.5405348430353066,0.39258229907908504,2025-12-22 20:21:32.511086,2025-12-22 20:21:43.797041,0 days 00:00:11.285955,0.14,25,0.26,20,12,48,0.5405348430353066,0.39258229907908504,14,0.43134328358208956,5,COMPLETE
280,0.5985592233614005,0.5734783801471534,2025-12-22 20:21:43.799092,2025-12-22 20:21:53.641227,0 days 00:00:09.842135,0.22,22,0.1,18,4,28,0.5985592233614005,0.5734783801471534,23,0.3686567164179104,5,COMPLETE
281,0.44134867084589663,0.48444920605164793,2025-12-22 20:21:53.643210,2025-12-22 20:22:02.596594,0 days 00:00:08.953384,0.25,37,0.01,10,15,4,0.44134867084589663,0.48444920605164793,20,0.3308457711442786,5,COMPLETE
282,0.589373064793465,0.38431713610615126,2025-12-22 20:22:02.598435,2025-12-22 20:22:13.117722,0 days 00:00:10.519287,0.26,22,0.0,19,7,34,0.589373064793465,0.38431713610615126,22,0.3054726368159204,5,COMPLETE
283,0.5807563258949169,0.40021093349054826,2025-12-22 20:22:13.119425,2025-12-22 20:22:24.332743,0 days 00:00:11.213318,0.21,16,0.12,19,15,25,0.5807563258949169,0.40021093349054826,24,0.3701492537313433,5,COMPLETE
284,0.38274746797426157,0.6421664615463265,2025-12-22 20:22:24.334587,2025-12-22 20:22:35.631305,0 days 00:00:11.296718,0.11,12,0.05,13,12,42,0.38274746797426157,0.6421664615463265,44,0.3781094527363184,5,COMPLETE
285,0.4069744764418765,0.5575643045509007,2025-12-22 20:22:35.632970,2025-12-22 20:22:46.423809,0 days 00:00:10.790839,0.25,9,0.19,12,15,14,0.4069744764418765,0.5575643045509007,52,0.2701492537313433,5,COMPLETE
286,0.9413982427444122,-0.3251317501690425,2025-12-22 20:22:46.425619,2025-12-22 20:22:56.946908,0 days 00:00:10.521289,0.01,30,0.14,20,7,28,0.9413982427444122,-0.3251317501690425,3,0.06119402985074627,5,COMPLETE
287,0.6119742786636349,0.4233620938056933,2025-12-22 20:22:56.949675,2025-12-22 20:23:07.088414,0 days 00:00:10.138739,0.14,30,0.1,19,8,28,0.6119742786636349,0.4233620938056933,16,0.33134328358208953,5,COMPLETE
288,0.5911059172524554,0.5363156087110077,2025-12-22 20:23:07.090460,2025-12-22 20:23:17.853305,0 days 00:00:10.762845,0.26,23,0.1,19,10,41,0.5911059172524554,0.5363156087110077,20,0.40945273631840795,5,COMPLETE
289,0.21615709804346117,0.5587548298910829,2025-12-22 20:23:17.854968,2025-12-22 20:23:30.948481,0 days 00:00:13.093513,0.1,2,0.28,2,7,30,0.21615709804346117,0.5587548298910829,238,0.1761194029850746,5,COMPLETE
290,0.8523827741968857,0.13289504000187055,2025-12-22 20:23:30.950349,2025-12-22 20:23:41.538312,0 days 00:00:10.587963,0.21,23,0.26,19,14,14,0.8523827741968857,0.13289504000187055,3,0.02736318407960199,5,COMPLETE
291,0.7224470088387408,0.42015008752837957,2025-12-22 20:23:41.540125,2025-12-22 20:23:52.265562,0 days 00:00:10.725437,0.04,50,0.18,17,8,48,0.7224470088387408,0.42015008752837957,8,0.38159203980099504,5,COMPLETE
292,0.3303016178443976,0.6337455124264559,2025-12-22 20:23:52.267278,2025-12-22 20:24:02.258295,0 days 00:00:09.991017,0.14,4,0.1,11,10,12,0.3303016178443976,0.6337455124264559,69,0.24129353233830847,5,COMPLETE
293,0.39054648309206436,0.601474713221764,2025-12-22 20:24:02.260193,2025-12-22 20:24:13.125409,0 days 00:00:10.865216,0.06,2,0.1,19,7,45,0.39054648309206436,0.601474713221764,34,0.508955223880597,5,COMPLETE
294,0.44091133452251263,0.5030594549295541,2025-12-22 20:24:13.127176,2025-12-22 20:24:23.811859,0 days 00:00:10.684683,0.26,12,0.18,12,10,30,0.44091133452251263,0.5030594549295541,39,0.3527363184079602,5,COMPLETE
295,0.6822126524343648,0.31774962611070257,2025-12-22 20:24:23.813668,2025-12-22 20:24:35.243325,0 days 00:00:11.429657,0.21,37,0.26,13,14,41,0.6822126524343648,0.31774962611070257,13,0.4059701492537313,5,COMPLETE
296,0.5139568690419164,0.5083244839856095,2025-12-22 20:24:35.245157,2025-12-22 20:24:45.722482,0 days 00:00:10.477325,0.26,22,0.05,14,10,28,0.5139568690419164,0.5083244839856095,25,0.25323383084577117,5,COMPLETE
297,0.40860027669707527,0.6268518171601862,2025-12-22 20:24:45.724179,2025-12-22 20:24:55.749902,0 days 00:00:10.025723,0.09,12,0.05,12,9,14,0.40860027669707527,0.6268518171601862,59,0.2109452736318408,5,COMPLETE
298,0.0,-0.2819845838539694,2025-12-22 20:24:55.751989,2025-12-22 20:25:06.345024,0 days 00:00:10.593035,0.23,40,0.2,15,4,48,0.0,-0.2819845838539694,2,0.038308457711442784,5,COMPLETE
299,0.5561362438069936,0.44502473835631495,2025-12-22 20:25:06.346841,2025-12-22 20:25:17.103016,0 days 00:00:10.756175,0.24,22,0.29,18,11,34,0.5561362438069936,0.44502473835631495,18,0.5199004975124378,5,COMPLETE
